patch_id,FIA_Group,patch_acres,acres,num_patches
20315,Loblolly/Shortleaf Pine,16,375404,818
20317,Loblolly/Shortleaf Pine,15,375404,818
20319,Loblolly/Shortleaf Pine,14,375404,818
20320,Loblolly/Shortleaf Pine,15,375404,818
20321,Loblolly/Shortleaf Pine,60,375404,818
20321,Oak/Hickory,171,1690645,3797
20321,Oak/Gum/Cypress,16,57335,221
20323,Oak/Hickory,15,1690645,3797
20323,Oak/Gum/Cypress,16,57335,221
20324,Oak/Pine,16,95892,352
20324,Oak/Hickory,30,1690645,3797
20325,Oak/Hickory,15,1690645,3797
20329,Loblolly/Shortleaf Pine,16,375404,818
20329,Oak/Pine,15,95892,352
20329,Oak/Hickory,15,1690645,3797
20330,Loblolly/Shortleaf Pine,31,375404,818
20332,Loblolly/Shortleaf Pine,61,375404,818
20332,Oak/Hickory,30,1690645,3797
20334,Loblolly/Shortleaf Pine,16,375404,818
20335,Oak/Pine,17,95892,352
20336,Oak/Hickory,15,1690645,3797
20337,Loblolly/Shortleaf Pine,14,375404,818
20337,Oak/Gum/Cypress,47,57335,221
20339,Loblolly/Shortleaf Pine,17,375404,818
20339,Oak/Hickory,15,1690645,3797
20340,Oak/Pine,31,95892,352
20341,Oak/Pine,15,95892,352
20344,Loblolly/Shortleaf Pine,152,375404,818
20344,Oak/Hickory,45,1690645,3797
20344,Oak/Gum/Cypress,66,57335,221
20346,Oak/Hickory,16,1690645,3797
20347,Oak/Hickory,30,1690645,3797
20348,Loblolly/Shortleaf Pine,15,375404,818
20349,Loblolly/Shortleaf Pine,29,375404,818
20349,Oak/Hickory,30,1690645,3797
20350,Loblolly/Shortleaf Pine,15,375404,818
20350,Oak/Hickory,47,1690645,3797
20352,Oak/Hickory,14,1690645,3797
20356,Oak/Hickory,15,1690645,3797
20357,Loblolly/Shortleaf Pine,92,375404,818
20357,Oak/Hickory,46,1690645,3797
20358,Loblolly/Shortleaf Pine,143987,375404,818
20358,Oak/Pine,43307,95892,352
20358,Oak/Hickory,47897,1690645,3797
20358,Oak/Gum/Cypress,24827,57335,221
20358,Elm/Ash/Cottonwood,136,18885,248
20359,Oak/Hickory,79,1690645,3797
20360,Loblolly/Shortleaf Pine,542,375404,818
20360,Oak/Pine,154,95892,352
20360,Oak/Hickory,4388,1690645,3797
20361,Loblolly/Shortleaf Pine,613,375404,818
20361,Oak/Pine,157,95892,352
20361,Oak/Hickory,1251,1690645,3797
20361,Oak/Gum/Cypress,31,57335,221
20362,Oak/Hickory,16,1690645,3797
20364,Oak/Pine,16,95892,352
20365,Oak/Hickory,16,1690645,3797
20366,Loblolly/Shortleaf Pine,15,375404,818
20367,Oak/Hickory,16,1690645,3797
20368,Loblolly/Shortleaf Pine,31,375404,818
20368,Oak/Hickory,15,1690645,3797
20369,Oak/Hickory,16,1690645,3797
20371,Loblolly/Shortleaf Pine,96,375404,818
20371,Oak/Pine,186,95892,352
20371,Oak/Hickory,90,1690645,3797
20372,Loblolly/Shortleaf Pine,16,375404,818
20373,Oak/Pine,17,95892,352
20374,Loblolly/Shortleaf Pine,16,375404,818
20374,Oak/Hickory,15,1690645,3797
20376,Loblolly/Shortleaf Pine,46,375404,818
20379,Oak/Hickory,16,1690645,3797
20380,Loblolly/Shortleaf Pine,1087,375404,818
20380,Oak/Pine,417,95892,352
20380,Oak/Hickory,8799,1690645,3797
20380,Oak/Gum/Cypress,1179,57335,221
20381,Oak/Hickory,14,1690645,3797
20382,Loblolly/Shortleaf Pine,232,375404,818
20382,Oak/Pine,47,95892,352
20382,Oak/Hickory,170,1690645,3797
20383,Loblolly/Shortleaf Pine,107,375404,818
20383,Oak/Pine,31,95892,352
20383,Oak/Hickory,14,1690645,3797
20384,Loblolly/Shortleaf Pine,32,375404,818
20384,Oak/Hickory,15,1690645,3797
20386,Loblolly/Shortleaf Pine,14,375404,818
20386,Oak/Hickory,62,1690645,3797
20387,Loblolly/Shortleaf Pine,32,375404,818
20387,Oak/Hickory,16,1690645,3797
20391,Oak/Gum/Cypress,31,57335,221
20392,Loblolly/Shortleaf Pine,30,375404,818
20394,Oak/Hickory,49,1690645,3797
20395,Loblolly/Shortleaf Pine,307,375404,818
20395,Oak/Hickory,201,1690645,3797
20396,Loblolly/Shortleaf Pine,16,375404,818
20398,Loblolly/Shortleaf Pine,17,375404,818
20400,Loblolly/Shortleaf Pine,64,375404,818
20400,Oak/Hickory,15,1690645,3797
20403,Loblolly/Shortleaf Pine,15,375404,818
20404,Loblolly/Shortleaf Pine,48,375404,818
20406,Loblolly/Shortleaf Pine,213,375404,818
20406,Oak/Pine,47,95892,352
20406,Oak/Hickory,446,1690645,3797
20408,Loblolly/Shortleaf Pine,17,375404,818
20411,Loblolly/Shortleaf Pine,15,375404,818
20413,Oak/Gum/Cypress,15,57335,221
20414,Oak/Gum/Cypress,15,57335,221
20417,Loblolly/Shortleaf Pine,16,375404,818
20418,Oak/Hickory,48,1690645,3797
20423,Oak/Pine,15,95892,352
20423,Oak/Hickory,61,1690645,3797
20424,Oak/Hickory,16,1690645,3797
20427,Loblolly/Shortleaf Pine,46,375404,818
20428,Loblolly/Shortleaf Pine,170,375404,818
20429,Loblolly/Shortleaf Pine,33,375404,818
20430,Loblolly/Shortleaf Pine,14,375404,818
20431,Loblolly/Shortleaf Pine,170,375404,818
20431,Oak/Hickory,138,1690645,3797
20434,Oak/Hickory,15,1690645,3797
20436,Loblolly/Shortleaf Pine,14,375404,818
20436,Oak/Pine,15,95892,352
20436,Oak/Hickory,16,1690645,3797
20436,Elm/Ash/Cottonwood,17,18885,248
20439,Oak/Hickory,16,1690645,3797
20440,Oak/Hickory,16,1690645,3797
20442,Loblolly/Shortleaf Pine,15,375404,818
20444,Loblolly/Shortleaf Pine,15,375404,818
20444,Oak/Hickory,108,1690645,3797
20448,Loblolly/Shortleaf Pine,16,375404,818
20452,Loblolly/Shortleaf Pine,31,375404,818
20452,Oak/Pine,15,95892,352
20453,Loblolly/Shortleaf Pine,17,375404,818
20454,Oak/Pine,32,95892,352
20455,Loblolly/Shortleaf Pine,278,375404,818
20455,Oak/Pine,155,95892,352
20455,Oak/Hickory,526,1690645,3797
20459,Loblolly/Shortleaf Pine,16,375404,818
20464,Loblolly/Shortleaf Pine,47,375404,818
20471,Oak/Hickory,16,1690645,3797
20472,Oak/Hickory,16,1690645,3797
20473,Loblolly/Shortleaf Pine,14,375404,818
20474,Loblolly/Shortleaf Pine,61,375404,818
20474,Oak/Hickory,94,1690645,3797
20475,Oak/Hickory,79,1690645,3797
20477,Oak/Hickory,16,1690645,3797
20478,Oak/Hickory,31,1690645,3797
20481,Oak/Hickory,16,1690645,3797
20481,Oak/Gum/Cypress,16,57335,221
20482,Oak/Pine,30,95892,352
20483,Oak/Pine,31,95892,352
20483,Oak/Hickory,31,1690645,3797
20487,Oak/Hickory,64,1690645,3797
20489,Loblolly/Shortleaf Pine,15,375404,818
20490,Loblolly/Shortleaf Pine,62,375404,818
20490,Oak/Pine,47,95892,352
20494,Loblolly/Shortleaf Pine,15,375404,818
20496,Oak/Hickory,30,1690645,3797
20498,Oak/Hickory,15,1690645,3797
20501,Loblolly/Shortleaf Pine,15,375404,818
20502,Loblolly/Shortleaf Pine,213,375404,818
20502,Oak/Pine,16,95892,352
20502,Oak/Hickory,495,1690645,3797
20502,Oak/Gum/Cypress,15,57335,221
20503,Loblolly/Shortleaf Pine,17,375404,818
20504,Oak/Hickory,15,1690645,3797
20505,Oak/Hickory,16,1690645,3797
20506,Loblolly/Shortleaf Pine,139,375404,818
20506,Oak/Hickory,60,1690645,3797
20507,Loblolly/Shortleaf Pine,77,375404,818
20509,Loblolly/Shortleaf Pine,92,375404,818
20509,Oak/Hickory,186,1690645,3797
20510,Oak/Hickory,122,1690645,3797
20511,Loblolly/Shortleaf Pine,16,375404,818
20512,Oak/Hickory,16,1690645,3797
20513,Loblolly/Shortleaf Pine,15,375404,818
20513,Oak/Hickory,15,1690645,3797
20515,Oak/Hickory,16,1690645,3797
20517,Oak/Hickory,16,1690645,3797
20524,Loblolly/Shortleaf Pine,31,375404,818
20524,Oak/Pine,16,95892,352
20524,Oak/Hickory,47,1690645,3797
20526,Oak/Hickory,15,1690645,3797
20527,Loblolly/Shortleaf Pine,293,375404,818
20527,Oak/Pine,198,95892,352
20527,Oak/Hickory,47,1690645,3797
20527,Oak/Gum/Cypress,79,57335,221
20528,Loblolly/Shortleaf Pine,16,375404,818
20529,Loblolly/Shortleaf Pine,45,375404,818
20529,Oak/Pine,106,95892,352
20529,Oak/Hickory,109,1690645,3797
20529,Oak/Gum/Cypress,44,57335,221
20531,Loblolly/Shortleaf Pine,45,375404,818
20533,Loblolly/Shortleaf Pine,16,375404,818
20533,Oak/Pine,31,95892,352
20533,Oak/Gum/Cypress,46,57335,221
20534,Oak/Hickory,30,1690645,3797
20536,Loblolly/Shortleaf Pine,30,375404,818
20540,Oak/Hickory,16,1690645,3797
20541,Loblolly/Shortleaf Pine,50,375404,818
20543,Oak/Gum/Cypress,15,57335,221
20545,Oak/Hickory,30,1690645,3797
20547,Oak/Pine,30,95892,352
20548,Oak/Hickory,15,1690645,3797
20551,Loblolly/Shortleaf Pine,16,375404,818
20552,Oak/Pine,14,95892,352
20554,Loblolly/Shortleaf Pine,16,375404,818
20555,Loblolly/Shortleaf Pine,141,375404,818
20555,Oak/Gum/Cypress,15,57335,221
20557,Loblolly/Shortleaf Pine,126,375404,818
20557,Oak/Pine,47,95892,352
20557,Oak/Hickory,830,1690645,3797
20558,Oak/Hickory,121,1690645,3797
20559,Oak/Gum/Cypress,15,57335,221
20560,Loblolly/Shortleaf Pine,5005,375404,818
20560,Oak/Pine,1789,95892,352
20560,Oak/Hickory,2510,1690645,3797
20560,Oak/Gum/Cypress,15,57335,221
20560,Elm/Ash/Cottonwood,626,18885,248
20561,Loblolly/Shortleaf Pine,93,375404,818
20561,Oak/Pine,31,95892,352
20561,Oak/Hickory,30,1690645,3797
20562,Oak/Pine,77,95892,352
20566,Loblolly/Shortleaf Pine,15,375404,818
20567,Oak/Pine,16,95892,352
20569,Loblolly/Shortleaf Pine,31,375404,818
20569,Oak/Pine,32,95892,352
20570,Oak/Pine,15,95892,352
20574,Loblolly/Shortleaf Pine,108,375404,818
20577,Oak/Gum/Cypress,16,57335,221
20578,Oak/Pine,16,95892,352
20581,Oak/Pine,8,95892,352
20584,Oak/Pine,15,95892,352
20585,Oak/Hickory,32,1690645,3797
20587,Oak/Pine,15,95892,352
20589,Loblolly/Shortleaf Pine,15,375404,818
20589,Oak/Pine,16,95892,352
20591,Loblolly/Shortleaf Pine,45,375404,818
20592,Oak/Hickory,61,1690645,3797
20593,Oak/Pine,31,95892,352
20594,Oak/Pine,16,95892,352
20595,Loblolly/Shortleaf Pine,61,375404,818
20595,Oak/Hickory,16,1690645,3797
20596,Oak/Pine,16,95892,352
20599,Oak/Hickory,16,1690645,3797
20602,Loblolly/Shortleaf Pine,16,375404,818
20606,Loblolly/Shortleaf Pine,1267,375404,818
20606,Oak/Pine,170,95892,352
20606,Oak/Hickory,1532,1690645,3797
20606,Oak/Gum/Cypress,79,57335,221
20607,Oak/Gum/Cypress,31,57335,221
20610,Oak/Pine,30,95892,352
20610,Oak/Hickory,46,1690645,3797
20611,Loblolly/Shortleaf Pine,15,375404,818
20611,Oak/Pine,106,95892,352
20613,Oak/Gum/Cypress,15,57335,221
20615,Oak/Hickory,46,1690645,3797
20616,Oak/Pine,15,95892,352
20616,Oak/Hickory,16,1690645,3797
20617,Loblolly/Shortleaf Pine,17,375404,818
20618,Loblolly/Shortleaf Pine,215,375404,818
20619,Loblolly/Shortleaf Pine,124,375404,818
20620,Oak/Hickory,31,1690645,3797
20621,Loblolly/Shortleaf Pine,31,375404,818
20622,Oak/Gum/Cypress,136,57335,221
20624,Loblolly/Shortleaf Pine,15,375404,818
20625,Loblolly/Shortleaf Pine,1732,375404,818
20625,Oak/Pine,1558,95892,352
20626,Loblolly/Shortleaf Pine,47,375404,818
20626,Oak/Hickory,30,1690645,3797
20629,Oak/Pine,15,95892,352
20630,Loblolly/Shortleaf Pine,15,375404,818
20632,Oak/Hickory,15,1690645,3797
20633,Oak/Hickory,48,1690645,3797
20634,Oak/Hickory,60,1690645,3797
20636,Loblolly/Shortleaf Pine,30,375404,818
20637,Oak/Hickory,15,1690645,3797
20638,Loblolly/Shortleaf Pine,15,375404,818
20641,Loblolly/Shortleaf Pine,15,375404,818
20642,Oak/Hickory,30,1690645,3797
20643,Loblolly/Shortleaf Pine,16,375404,818
20644,Loblolly/Shortleaf Pine,16,375404,818
20646,Oak/Hickory,15,1690645,3797
20647,Loblolly/Shortleaf Pine,233,375404,818
20648,Oak/Pine,15,95892,352
20649,Loblolly/Shortleaf Pine,15,375404,818
20651,Loblolly/Shortleaf Pine,32,375404,818
20652,Loblolly/Shortleaf Pine,15,375404,818
20653,Loblolly/Shortleaf Pine,15,375404,818
20654,Loblolly/Shortleaf Pine,60,375404,818
20654,Oak/Pine,153,95892,352
20656,Oak/Hickory,31,1690645,3797
20660,Loblolly/Shortleaf Pine,16,375404,818
20662,Oak/Hickory,30,1690645,3797
20663,Oak/Pine,15,95892,352
20665,Loblolly/Shortleaf Pine,16,375404,818
20667,Oak/Pine,15,95892,352
20670,Oak/Hickory,14,1690645,3797
20671,Oak/Hickory,15,1690645,3797
20674,Loblolly/Shortleaf Pine,235,375404,818
20674,Oak/Pine,214,95892,352
20674,Oak/Hickory,2357,1690645,3797
20674,Oak/Gum/Cypress,29,57335,221
20676,Loblolly/Shortleaf Pine,31,375404,818
20681,Loblolly/Shortleaf Pine,18,375404,818
20681,Oak/Hickory,15,1690645,3797
20682,Oak/Pine,14,95892,352
20682,Oak/Gum/Cypress,16,57335,221
20684,Loblolly/Shortleaf Pine,15,375404,818
20691,Oak/Pine,16,95892,352
20692,Oak/Gum/Cypress,15,57335,221
20695,Oak/Pine,9,95892,352
20699,Loblolly/Shortleaf Pine,31,375404,818
20701,Loblolly/Shortleaf Pine,17,375404,818
20701,Oak/Hickory,16,1690645,3797
20705,Oak/Pine,15,95892,352
20710,Oak/Gum/Cypress,32,57335,221
20711,Loblolly/Shortleaf Pine,15,375404,818
20713,Oak/Hickory,123,1690645,3797
20715,Loblolly/Shortleaf Pine,16,375404,818
20716,Oak/Hickory,61,1690645,3797
20718,Oak/Gum/Cypress,15,57335,221
20720,Oak/Hickory,61,1690645,3797
20722,Loblolly/Shortleaf Pine,16,375404,818
20724,Oak/Hickory,91,1690645,3797
20725,Oak/Hickory,62,1690645,3797
20726,Oak/Pine,15,95892,352
20726,Oak/Hickory,15,1690645,3797
20735,Oak/Hickory,15,1690645,3797
20737,Oak/Hickory,15,1690645,3797
20738,Loblolly/Shortleaf Pine,16,375404,818
20742,Loblolly/Shortleaf Pine,16,375404,818
20743,Oak/Hickory,15,1690645,3797
20745,Oak/Pine,16,95892,352
20745,Oak/Hickory,93,1690645,3797
20746,Oak/Pine,16,95892,352
20746,Oak/Hickory,15,1690645,3797
20747,Oak/Hickory,15,1690645,3797
20751,Loblolly/Shortleaf Pine,15,375404,818
20752,Loblolly/Shortleaf Pine,15,375404,818
20752,Oak/Pine,34,95892,352
20759,Loblolly/Shortleaf Pine,153,375404,818
20759,Oak/Hickory,93,1690645,3797
20762,Loblolly/Shortleaf Pine,16,375404,818
20763,Oak/Pine,14,95892,352
20765,Loblolly/Shortleaf Pine,16,375404,818
20765,Oak/Pine,46,95892,352
20767,Oak/Hickory,15,1690645,3797
20769,Loblolly/Shortleaf Pine,15,375404,818
20770,Loblolly/Shortleaf Pine,32,375404,818
20770,Oak/Hickory,15,1690645,3797
20774,Oak/Hickory,108,1690645,3797
20775,Oak/Hickory,15,1690645,3797
20777,Oak/Hickory,91,1690645,3797
20778,Loblolly/Shortleaf Pine,16,375404,818
20778,Oak/Pine,15,95892,352
20780,Loblolly/Shortleaf Pine,16,375404,818
20781,Loblolly/Shortleaf Pine,136,375404,818
20782,Oak/Pine,16,95892,352
20784,Loblolly/Shortleaf Pine,14,375404,818
20785,Oak/Hickory,16,1690645,3797
20786,Oak/Hickory,45,1690645,3797
20787,Oak/Hickory,15,1690645,3797
20798,Oak/Hickory,16,1690645,3797
20803,Loblolly/Shortleaf Pine,14,375404,818
20805,Oak/Pine,16,95892,352
20806,Loblolly/Shortleaf Pine,15,375404,818
20808,Loblolly/Shortleaf Pine,17,375404,818
20810,Loblolly/Shortleaf Pine,90,375404,818
20811,Loblolly/Shortleaf Pine,15,375404,818
20816,Oak/Hickory,46,1690645,3797
20818,Oak/Hickory,15,1690645,3797
20819,Loblolly/Shortleaf Pine,618,375404,818
20823,Oak/Hickory,16,1690645,3797
20824,Loblolly/Shortleaf Pine,17,375404,818
20827,Loblolly/Shortleaf Pine,16,375404,818
20829,Oak/Pine,16,95892,352
20829,Oak/Hickory,15,1690645,3797
20834,Oak/Hickory,15,1690645,3797
20835,Loblolly/Shortleaf Pine,15,375404,818
20838,Oak/Hickory,16,1690645,3797
20843,Loblolly/Shortleaf Pine,695,375404,818
20843,Oak/Pine,45,95892,352
20843,Oak/Hickory,205,1690645,3797
20844,Loblolly/Shortleaf Pine,14,375404,818
20844,Oak/Hickory,32,1690645,3797
20844,Elm/Ash/Cottonwood,16,18885,248
20846,Oak/Pine,33,95892,352
20848,Loblolly/Shortleaf Pine,30,375404,818
20848,Oak/Pine,16,95892,352
20849,Oak/Pine,16,95892,352
20854,Loblolly/Shortleaf Pine,15,375404,818
20862,Loblolly/Shortleaf Pine,15,375404,818
20863,Oak/Pine,15,95892,352
20864,Loblolly/Shortleaf Pine,142,375404,818
20864,Oak/Pine,31,95892,352
20865,Loblolly/Shortleaf Pine,15,375404,818
20866,Loblolly/Shortleaf Pine,16,375404,818
20867,Oak/Hickory,16,1690645,3797
20876,Loblolly/Shortleaf Pine,62,375404,818
20878,Oak/Pine,15,95892,352
20884,Loblolly/Shortleaf Pine,263,375404,818
20884,Oak/Pine,15,95892,352
20884,Oak/Hickory,153,1690645,3797
20886,Loblolly/Shortleaf Pine,14,375404,818
20887,Oak/Hickory,15,1690645,3797
20888,Oak/Hickory,15,1690645,3797
20892,Loblolly/Shortleaf Pine,137,375404,818
20893,Loblolly/Shortleaf Pine,18,375404,818
20898,Loblolly/Shortleaf Pine,61,375404,818
20903,Oak/Hickory,15,1690645,3797
20906,Oak/Pine,14,95892,352
20910,Loblolly/Shortleaf Pine,31,375404,818
20913,Loblolly/Shortleaf Pine,15,375404,818
20916,Loblolly/Shortleaf Pine,30,375404,818
20916,Oak/Pine,30,95892,352
20917,Loblolly/Shortleaf Pine,59,375404,818
20918,Loblolly/Shortleaf Pine,16,375404,818
20920,Loblolly/Shortleaf Pine,444,375404,818
20920,Oak/Pine,45,95892,352
20920,Oak/Hickory,49,1690645,3797
20920,Oak/Gum/Cypress,16,57335,221
20923,Loblolly/Shortleaf Pine,15,375404,818
20925,Loblolly/Shortleaf Pine,14,375404,818
20925,Oak/Hickory,16,1690645,3797
20926,Oak/Hickory,31,1690645,3797
20928,Loblolly/Shortleaf Pine,30,375404,818
20930,Loblolly/Shortleaf Pine,16,375404,818
20933,Loblolly/Shortleaf Pine,29,375404,818
20933,Oak/Pine,16,95892,352
20936,Loblolly/Shortleaf Pine,30,375404,818
20942,Oak/Hickory,32,1690645,3797
20944,Loblolly/Shortleaf Pine,17,375404,818
20945,Loblolly/Shortleaf Pine,6192,375404,818
20945,Oak/Pine,2257,95892,352
20945,Oak/Hickory,4150,1690645,3797
20945,Oak/Gum/Cypress,170,57335,221
20948,Loblolly/Shortleaf Pine,15,375404,818
20949,Loblolly/Shortleaf Pine,15,375404,818
20950,Loblolly/Shortleaf Pine,266,375404,818
20960,Oak/Gum/Cypress,16,57335,221
20963,Loblolly/Shortleaf Pine,30,375404,818
20963,Oak/Pine,45,95892,352
20965,Loblolly/Shortleaf Pine,15,375404,818
20967,Loblolly/Shortleaf Pine,15,375404,818
20969,Loblolly/Shortleaf Pine,31,375404,818
20970,Loblolly/Shortleaf Pine,258,375404,818
20970,Oak/Pine,15,95892,352
20970,Oak/Hickory,17,1690645,3797
20972,Loblolly/Shortleaf Pine,16,375404,818
20972,Oak/Pine,61,95892,352
20980,Oak/Pine,15,95892,352
20987,Loblolly/Shortleaf Pine,30,375404,818
20993,Loblolly/Shortleaf Pine,16,375404,818
20994,Loblolly/Shortleaf Pine,63,375404,818
20994,Oak/Pine,32,95892,352
20997,Loblolly/Shortleaf Pine,48,375404,818
20997,Oak/Pine,15,95892,352
20997,Oak/Hickory,16,1690645,3797
20999,Loblolly/Shortleaf Pine,1302,375404,818
20999,Oak/Pine,772,95892,352
20999,Oak/Hickory,1263,1690645,3797
20999,Oak/Gum/Cypress,14,57335,221
21009,Oak/Hickory,30,1690645,3797
21011,Loblolly/Shortleaf Pine,64,375404,818
21011,Oak/Hickory,15,1690645,3797
21018,Loblolly/Shortleaf Pine,16,375404,818
21033,Oak/Hickory,29,1690645,3797
21038,Oak/Hickory,15,1690645,3797
21039,Loblolly/Shortleaf Pine,91,375404,818
21046,Loblolly/Shortleaf Pine,16,375404,818
21050,Oak/Hickory,17,1690645,3797
21065,Loblolly/Shortleaf Pine,15,375404,818
21072,Loblolly/Shortleaf Pine,16,375404,818
21074,Oak/Pine,16,95892,352
21081,Oak/Hickory,92,1690645,3797
21082,Oak/Hickory,15,1690645,3797
21087,Loblolly/Shortleaf Pine,15,375404,818
21090,Loblolly/Shortleaf Pine,16,375404,818
21095,Oak/Hickory,45,1690645,3797
21100,Oak/Pine,16,95892,352
21102,Loblolly/Shortleaf Pine,15,375404,818
21109,Loblolly/Shortleaf Pine,276,375404,818
21111,Loblolly/Shortleaf Pine,16,375404,818
21114,Oak/Hickory,32,1690645,3797
21115,Loblolly/Shortleaf Pine,930,375404,818
21115,Oak/Pine,31,95892,352
21115,Oak/Hickory,188,1690645,3797
21121,Oak/Pine,16,95892,352
21122,Loblolly/Shortleaf Pine,15,375404,818
21122,Oak/Hickory,59,1690645,3797
21122,Oak/Gum/Cypress,63,57335,221
21124,Oak/Gum/Cypress,47,57335,221
21126,Loblolly/Shortleaf Pine,17,375404,818
21126,Oak/Hickory,15,1690645,3797
21127,Loblolly/Shortleaf Pine,61,375404,818
21129,Loblolly/Shortleaf Pine,29,375404,818
21132,Loblolly/Shortleaf Pine,15,375404,818
21133,Loblolly/Shortleaf Pine,15,375404,818
21134,Loblolly/Shortleaf Pine,15,375404,818
21137,Loblolly/Shortleaf Pine,17,375404,818
21140,Loblolly/Shortleaf Pine,31,375404,818
21143,Loblolly/Shortleaf Pine,45,375404,818
21144,Loblolly/Shortleaf Pine,47,375404,818
21147,Loblolly/Shortleaf Pine,122,375404,818
21147,Oak/Hickory,30,1690645,3797
21150,Loblolly/Shortleaf Pine,16,375404,818
21150,Oak/Pine,15,95892,352
21151,Oak/Hickory,15,1690645,3797
21152,Loblolly/Shortleaf Pine,305,375404,818
21152,Oak/Pine,15,95892,352
21152,Oak/Hickory,110,1690645,3797
21152,Oak/Gum/Cypress,16,57335,221
21155,Loblolly/Shortleaf Pine,62,375404,818
21155,Oak/Pine,76,95892,352
21161,Loblolly/Shortleaf Pine,233,375404,818
21161,Oak/Pine,15,95892,352
21164,Loblolly/Shortleaf Pine,16,375404,818
21165,Loblolly/Shortleaf Pine,15,375404,818
21166,Oak/Gum/Cypress,14,57335,221
21167,Loblolly/Shortleaf Pine,357,375404,818
21167,Oak/Hickory,30,1690645,3797
21168,Loblolly/Shortleaf Pine,46,375404,818
21175,Loblolly/Shortleaf Pine,75,375404,818
21192,Loblolly/Shortleaf Pine,62,375404,818
21194,Loblolly/Shortleaf Pine,534,375404,818
21194,Oak/Pine,15,95892,352
21199,Loblolly/Shortleaf Pine,16,375404,818
21199,Oak/Pine,61,95892,352
21206,Loblolly/Shortleaf Pine,30,375404,818
21214,Loblolly/Shortleaf Pine,16,375404,818
21216,Loblolly/Shortleaf Pine,16,375404,818
21218,Loblolly/Shortleaf Pine,16,375404,818
21218,Oak/Gum/Cypress,15,57335,221
21221,Oak/Pine,16,95892,352
21222,Oak/Pine,17,95892,352
21222,Oak/Hickory,15,1690645,3797
21229,Oak/Hickory,16,1690645,3797
21231,Loblolly/Shortleaf Pine,62,375404,818
21234,Loblolly/Shortleaf Pine,46,375404,818
21236,Loblolly/Shortleaf Pine,106,375404,818
21238,Loblolly/Shortleaf Pine,15,375404,818
21240,Loblolly/Shortleaf Pine,15,375404,818
21240,Oak/Hickory,15,1690645,3797
21241,Loblolly/Shortleaf Pine,15,375404,818
21244,Loblolly/Shortleaf Pine,16,375404,818
21245,Loblolly/Shortleaf Pine,78,375404,818
21245,Oak/Pine,16,95892,352
21245,Oak/Hickory,16,1690645,3797
21246,Loblolly/Shortleaf Pine,32,375404,818
21248,Loblolly/Shortleaf Pine,92,375404,818
21254,Loblolly/Shortleaf Pine,17,375404,818
21256,Loblolly/Shortleaf Pine,18,375404,818
21260,Loblolly/Shortleaf Pine,139,375404,818
21267,Oak/Pine,16,95892,352
21272,Loblolly/Shortleaf Pine,60,375404,818
21274,Loblolly/Shortleaf Pine,5088,375404,818
21274,Oak/Hickory,108,1690645,3797
21275,Loblolly/Shortleaf Pine,31,375404,818
21285,Oak/Hickory,31,1690645,3797
21293,Loblolly/Shortleaf Pine,79,375404,818
21298,Loblolly/Shortleaf Pine,16,375404,818
21299,Loblolly/Shortleaf Pine,435,375404,818
21299,Oak/Gum/Cypress,14,57335,221
21300,Loblolly/Shortleaf Pine,388,375404,818
21301,Oak/Pine,62,95892,352
21301,Oak/Hickory,15,1690645,3797
21305,Loblolly/Shortleaf Pine,15,375404,818
21309,Loblolly/Shortleaf Pine,16,375404,818
21314,Oak/Pine,16,95892,352
21317,Oak/Pine,16,95892,352
21323,Oak/Pine,77,95892,352
21323,Oak/Hickory,15,1690645,3797
21323,Oak/Gum/Cypress,17,57335,221
21325,Loblolly/Shortleaf Pine,401,375404,818
21326,Oak/Pine,32,95892,352
21328,Oak/Hickory,16,1690645,3797
21329,Loblolly/Shortleaf Pine,17,375404,818
21331,Loblolly/Shortleaf Pine,15,375404,818
21332,Loblolly/Shortleaf Pine,47,375404,818
21332,Oak/Hickory,31,1690645,3797
21335,Oak/Pine,15,95892,352
21341,Loblolly/Shortleaf Pine,30,375404,818
21346,Loblolly/Shortleaf Pine,137,375404,818
21357,Loblolly/Shortleaf Pine,31,375404,818
21362,Loblolly/Shortleaf Pine,31,375404,818
21366,Oak/Pine,15,95892,352
21371,Loblolly/Shortleaf Pine,972,375404,818
21371,Oak/Pine,16,95892,352
21374,Loblolly/Shortleaf Pine,15,375404,818
21377,Oak/Pine,17,95892,352
21379,Loblolly/Shortleaf Pine,33,375404,818
